0.9771678,-0.03361687,-0.2097927,0.4492381,0.002758338,0.9893278,-0.1456806,0.5970635,0.2124511,0.1417757,0.966832,-0.8567698
0.9702497,-0.03394385,-0.2397151,0.472959,-0.004255729,0.9875787,-0.1570671,0.5978217,0.242069,0.1534145,0.9580535,-0.8501542
0.9610911,-0.02895684,-0.2747096,0.4926589,-0.01611936,0.9869165,-0.1604245,0.5978482,0.2757608,0.1586107,0.9480498,-0.8448651
0.957752,-0.02394947,-0.2865962,0.5030246,-0.02135164,0.9878551,-0.1539035,0.5974079,0.2868015,0.1535207,0.945609,-0.8449008
0.945999,-0.02007654,-0.323547,0.509979,-0.03406702,0.9863967,-0.1608137,0.5961493,0.3223742,0.1631519,0.9324464,-0.8419826
0.9395204,-0.01794825,-0.3420222,0.5097222,-0.04155334,0.9852753,-0.1658494,0.5956203,0.3399628,0.170031,0.9249404,-0.8398407
0.9354185,-0.02003606,-0.3529742,0.5061543,-0.04064468,0.9856786,-0.1636632,0.5959033,0.3511983,0.1674401,0.9212076,-0.8396599
0.9354366,-0.02406041,-0.3526746,0.4986041,-0.03290336,0.9874232,-0.1546378,0.5965594,0.3519597,0.156258,0.9228802,-0.8416641
0.9346923,-0.02539512,-0.3545495,0.4856427,-0.03317714,0.9868577,-0.1581494,0.5974551,0.3539061,0.159584,0.9215658,-0.8454709
0.9363032,-0.03658843,-0.3492816,0.4610591,-0.0265848,0.9843203,-0.1743755,0.6030022,0.3501852,0.1725539,0.9206495,-0.8519166
0.9338405,-0.03825805,-0.3556378,0.4321351,-0.0252896,0.9847133,-0.1723373,0.6034461,0.3567945,0.1699295,0.9185976,-0.8542509
0.9371709,-0.03783044,-0.3468133,0.3975739,-0.01389498,0.989267,-0.1454569,0.6022874,0.3485937,0.1411369,0.9265866,-0.8560054
0.9341092,-0.05946381,-0.352,0.3608243,0.001202681,0.986548,-0.1634672,0.6043538,0.3569853,0.1522729,0.9216151,-0.8545101
0.9296267,-0.05950804,-0.3636661,0.3196378,0.01717898,0.9928005,-0.1185416,0.5966552,0.368102,0.103952,0.9239561,-0.8557012
0.9333559,-0.07289512,-0.3514726,0.2688932,0.03311515,0.9924733,-0.1178989,0.5911801,0.3574215,0.09840256,0.9287447,-0.8578391
0.9377569,-0.08523589,-0.3366702,0.2172046,0.0448396,0.991016,-0.1260031,0.5842902,0.3443856,0.1030641,0.933154,-0.8595183
0.9574429,-0.06880204,-0.2803022,0.1647787,0.03662772,0.9922841,-0.1184515,0.5801079,0.2862891,0.1031437,0.9525754,-0.8635256
0.9765041,-0.02963502,-0.2134511,0.1133401,0.004233254,0.992946,-0.1184917,0.5789947,0.215457,0.114804,0.9697413,-0.8666449
0.9863748,0.0009791404,-0.1645109,0.06366158,-0.02121569,0.9923893,-0.1212985,0.5757231,0.1631401,0.123136,0.9788886,-0.86674
0.9959542,0.03327871,-0.08347324,0.0154593,-0.04142464,0.9943401,-0.097836,0.5691576,0.07974485,0.100898,0.9916956,-0.867913
0.9980956,0.04760482,-0.0392299,-0.02389574,-0.05084835,0.9949693,-0.08631629,0.5628236,0.03492343,0.08814669,0.9954951,-0.8626685
0.9985323,0.04799036,-0.02510574,-0.05405354,-0.04930393,0.9972892,-0.0546208,0.5539121,0.02241647,0.05577845,0.9981915,-0.8536243
0.9961277,0.08536238,0.02104348,-0.07528734,-0.08353283,0.9935815,-0.07627609,0.5526882,-0.02741948,0.07422292,0.9968646,-0.8466985
0.9958547,0.08372872,0.03553802,-0.08447266,-0.08145931,0.9948013,-0.06111242,0.5501742,-0.04047015,0.05796419,0.997498,-0.8444459
0.9973502,0.06414764,0.03431931,-0.08603001,-0.06230192,0.9966815,-0.05238874,0.5500482,-0.03756601,0.05011177,0.9980369,-0.8450909
0.9966004,0.06911868,0.04483607,-0.08482504,-0.06571203,0.9951311,-0.07345698,0.5527844,-0.04969501,0.07026099,0.9962901,-0.8478529
0.9976395,0.05515701,0.04090425,-0.08216739,-0.0532274,0.9974827,-0.04685134,0.5494152,-0.04338548,0.04456352,0.998064,-0.8607213
0.9975101,0.05081638,0.04890081,-0.08008289,-0.04882229,0.9979597,-0.04114397,0.5499266,-0.05089185,0.03865407,0.9979558,-0.8865342
0.9974504,0.04526816,0.05516869,-0.07812834,-0.04242682,0.9977647,-0.05162936,0.5570866,-0.05738261,0.0491571,0.9971414,-0.9221592
0.996719,0.06061361,0.05364031,-0.07639241,-0.05716175,0.9963306,-0.0637021,0.5647838,-0.05730459,0.06042692,0.9965264,-0.9628305
0.9924781,0.1033639,0.06559774,-0.07625079,-0.0989282,0.9927951,-0.06761097,0.5679199,-0.07211369,0.06061295,0.995553,-1.007496
0.993194,0.09900726,0.06134585,-0.07527447,-0.09516026,0.9934823,-0.06274881,0.5689903,-0.06715861,0.05648406,0.9961421,-1.057937
0.991513,0.1081437,0.07215807,-0.07656145,-0.1036932,0.9926236,-0.0628185,0.569536,-0.07841927,0.05480307,0.9954131,-1.099345
0.9908927,0.1089641,0.07911032,-0.07714224,-0.1031485,0.991893,-0.07422088,0.5741292,-0.0865564,0.06538483,0.994099,-1.131411
0.9890019,0.1236234,0.08119443,-0.07717252,-0.119231,0.9912346,-0.05690261,0.5731928,-0.08751723,0.0465959,0.9950727,-1.162222
0.9896749,0.1226542,0.07415822,-0.07573414,-0.1188092,0.9914353,-0.05422515,0.570224,-0.08017406,0.0448546,0.9957712,-1.190949
0.9895023,0.1216257,0.07805461,-0.07680964,-0.1189173,0.9921585,-0.03847403,0.5629117,-0.08212194,0.0287881,0.9962065,-1.217586
0.9921231,0.1028451,0.07151607,-0.07722545,-0.09970913,0.9939469,-0.04612704,0.5585702,-0.07582718,0.03863291,0.9963723,-1.235286
0.9909738,0.1045052,0.08396146,-0.08065939,-0.09937755,0.993047,-0.06310134,0.5561664,-0.08997208,0.0541879,0.994469,-1.250432
0.9918965,0.1017288,0.07610968,-0.08133698,-0.09873871,0.9942234,-0.04207873,0.5502253,-0.07995066,0.03422277,0.9962112,-1.262929
0.9931467,0.08385672,0.08141199,-0.08296037,-0.08033534,0.9957237,-0.04561209,0.5509688,-0.08488873,0.03875923,0.9956363,-1.267619
0.9933174,0.08998901,0.07226747,-0.0808816,-0.08705056,0.9952825,-0.04283598,0.5507733,-0.07578132,0.03625881,0.9964651,-1.266345
0.9925035,0.09967542,0.07072181,-0.07846332,-0.09588117,0.993863,-0.05516434,0.5547037,-0.07578626,0.04796992,0.9959695,-1.261889
0.9920423,0.1018176,0.07406232,-0.08004475,-0.09756048,0.9934793,-0.05899873,0.5594133,-0.07958651,0.05130368,0.9955069,-1.251968
0.9895971,0.1186752,0.08132553,-0.08278966,-0.1131227,0.9911264,-0.06979718,0.5623171,-0.08888713,0.05987133,0.9942406,-1.23405
0.9899553,0.1200064,0.07474595,-0.08278084,-0.1147196,0.9908273,-0.07141981,0.5645435,-0.08263117,0.06212761,0.9946418,-1.205643
0.9931189,0.09258475,0.07171366,-0.08129144,-0.08743173,0.9935693,-0.07194261,0.5714694,-0.07791328,0.06517752,0.9948273,-1.169087
0.995723,0.07676303,0.05141026,-0.07604527,-0.07298422,0.9947498,-0.07173565,0.578151,-0.05664697,0.06767671,0.9960979,-1.125539
0.9971288,0.06179268,0.04376981,-0.07175016,-0.05865626,0.9958462,-0.06964077,0.5862311,-0.04789132,0.06687345,0.9966115,-1.074049
0.9972363,0.05946196,0.04454321,-0.06948018,-0.05460089,0.9931435,-0.1033668,0.5942054,-0.05038416,0.100649,0.9936454,-1.01503
0.9999114,0.006024387,0.0118717,-0.06381655,-0.005210469,0.9977099,-0.06743689,0.5897723,-0.01225078,0.06736906,0.9976529,-0.9587655
0.999898,-0.001525315,0.01420447,-0.06405067,0.002237848,0.9987325,-0.050283,0.5793499,-0.01410976,0.05030966,0.998634,-0.9134853
0.9991698,-0.006313968,0.04024637,-0.06799316,0.007517721,0.9995267,-0.02982883,0.5651023,-0.04003891,0.03010662,0.9987445,-0.8755138
0.9986733,0.01010458,0.05049324,-0.06751752,-0.007876025,0.9989942,-0.0441414,0.5603384,-0.05088848,0.04368515,0.9977485,-0.8415015
0.9993885,0.01744241,0.0303053,-0.06249928,-0.01553271,0.9979461,-0.06214697,0.5613281,-0.03132695,0.06163824,0.9976068,-0.8137016
0.9993985,0.004838385,0.03434178,-0.06063676,-0.002188555,0.9970455,-0.07678273,0.5632715,-0.03461185,0.07666138,0.9964563,-0.8006616
0.9997352,-0.01643661,0.01610142,-0.05865264,0.01729289,0.9983602,-0.05457056,0.5567933,-0.01517808,0.05483455,0.9983801,-0.8020198
0.9996337,-0.004457694,0.02669612,-0.05943108,0.005476683,0.9992543,-0.03821946,0.5506709,-0.02650586,0.03835166,0.9989127,-0.8039567
0.9993966,0.01228044,0.03249133,-0.05921578,-0.01072486,0.9988077,-0.04762563,0.5508528,-0.03303742,0.04724843,0.9983367,-0.8044963
0.9992186,0.008802359,0.03853205,-0.05968165,-0.007482313,0.9993846,-0.03426964,0.5492275,-0.03880996,0.03395455,0.9986695,-0.805912
0.9984511,-0.03153212,0.04583707,-0.06166625,0.03181182,0.9994794,-0.005385194,0.5491331,-0.04564342,0.006835012,0.9989344,-0.80632
0.9987194,-0.005194368,0.05032462,-0.06115746,0.005468921,0.9999709,-0.005319491,0.5570137,-0.0502955,0.005587899,0.9987187,-0.8067536
0.9992791,0.01262812,0.03580308,-0.05969977,-0.0130877,0.9998346,0.01263116,0.5775636,-0.03563762,-0.01309063,0.999279,-0.812721
0.9998689,0.01615483,0.001111686,-0.05899763,-0.01619092,0.9984874,0.05254444,0.6116844,-0.0002611279,-0.05255554,0.9986179,-0.8251274
0.9994245,0.009122713,-0.03267413,-0.05939341,-0.009063697,0.999957,0.001953863,0.6637591,0.03269058,-0.001656589,0.9994642,-0.8361251
0.9968774,-0.02476447,-0.07498145,-0.05879569,0.02763261,0.9989161,0.0374585,0.7077291,0.07397252,-0.03941347,0.9964812,-0.848824
0.9974236,0.006552319,-0.07143617,-0.06301951,-0.006830288,0.99997,-0.00364756,0.7619501,0.07141009,0.004126092,0.9974385,-0.8642914
0.9994274,0.02779345,-0.0192931,-0.07156086,-0.02852213,0.9988483,-0.03858135,0.8208226,0.01819861,0.03910954,0.9990692,-0.8752067
0.9999073,0.00644578,0.01199389,-0.07611966,-0.005536964,0.9972189,-0.0743219,0.8756215,-0.01243955,0.0742486,0.9971621,-0.8788912
0.9976927,0.005237311,0.06768921,-0.08436966,0.002557208,0.9934136,-0.114555,0.9293716,-0.06784335,0.1144638,0.9911082,-0.8861263
0.9958822,0.04652983,0.07780561,-0.08819604,-0.0363001,0.9910997,-0.1280769,0.971002,-0.08307248,0.1247251,0.9887075,-0.8924754
0.9959235,0.06281413,0.06473711,-0.09108377,-0.05308796,0.9883953,-0.1423246,1.003223,-0.0729259,0.1383076,0.9877008,-0.8955028
0.9942018,0.08241893,0.06906387,-0.09221148,-0.070795,0.9851356,-0.1565119,1.026937,-0.08093685,0.150715,0.9852585,-0.8950491
0.9922501,0.09405924,0.08119485,-0.09362864,-0.07635332,0.9770643,-0.1987854,1.049693,-0.09803018,0.1910453,0.9766738,-0.890331
0.9926079,0.1013959,0.0666967,-0.09057236,-0.08451209,0.9718848,-0.219767,1.061609,-0.08710507,0.2125058,0.9732698,-0.8844187
0.9915034,0.1145587,0.06162158,-0.08769608,-0.09678389,0.9661959,-0.2389527,1.061265,-0.0869126,0.2309584,0.969074,-0.8801157
0.990175,0.1196733,0.07233116,-0.09055281,-0.1002783,0.9682087,-0.2291642,1.037992,-0.09745643,0.2196594,0.9706967,-0.8820918
0.9914887,0.1175756,0.0559122,-0.09218407,-0.1020993,0.9686601,-0.2264364,0.9953747,-0.08078328,0.2188005,0.9724199,-0.8807464
0.9949279,0.09520037,0.03248727,-0.0902729,-0.08616506,0.9732227,-0.2131039,0.9363207,-0.05190492,0.2092237,0.9764892,-0.8749352
0.995912,0.08580463,0.02823198,-0.08773828,-0.07789134,0.9740239,-0.2126271,0.8640956,-0.04574302,0.2095588,0.9767255,-0.8669541
0.9986786,0.05119788,-0.004459083,-0.07793689,-0.05114925,0.9817998,-0.182901,0.7900636,-0.004986167,0.1828874,0.9831212,-0.8542955
0.9999927,6.830692E-05,0.003806025,-0.07485056,0.0004319517,0.9913446,-0.1312849,0.7186325,-0.003782064,0.1312856,0.9913374,-0.8489926
0.9954739,0.08301233,0.04626888,-0.0747118,-0.07587587,0.9873788,-0.1390176,0.6566873,-0.05722505,0.1348777,0.9892085,-0.8479152
0.9957395,0.0488347,0.07821831,-0.07844853,-0.04084911,0.9940854,-0.100626,0.6036791,-0.08266976,0.09700212,0.9918449,-0.8456571
0.9967477,0.02940233,0.07502896,-0.07673931,-0.02415268,0.9972587,-0.06994111,0.5700973,-0.07687968,0.06790149,0.9947256,-0.8408639
0.9980489,0.01970028,0.05924746,-0.07621503,-0.01637027,0.9982867,-0.05617464,0.5525818,-0.06025267,0.05509514,0.9966615,-0.8393931
0.9971675,0.04602801,0.05948472,-0.07684112,-0.0423101,0.9971591,-0.06231857,0.5482651,-0.06218413,0.05962525,0.9962821,-0.8403981
0.9981757,0.03594476,0.04850996,-0.07725406,-0.03295213,0.9975851,-0.06114093,0.5493726,-0.05059054,0.05943089,0.9969496,-0.8421779
0.9981627,0.03795435,0.04722825,-0.07856369,-0.03480445,0.9972244,-0.06581879,0.5509048,-0.0495953,0.06405412,0.9967133,-0.8427038
0.9984687,0.03758707,0.04058853,-0.07809687,-0.0350907,0.9975477,-0.06055742,0.5507113,-0.04276526,0.05904041,0.9973391,-0.8432269
0.9987508,0.03800991,0.03243703,-0.07641721,-0.0360904,0.9976733,-0.05784012,0.5506746,-0.03456011,0.0565972,0.9977988,-0.8431113
0.998686,0.04215438,0.029145,-0.07582855,-0.0405161,0.9976813,-0.05468459,0.5502827,-0.03138256,0.0534319,0.9980782,-0.8430457
0.9987905,0.04007676,0.02848524,-0.07599187,-0.03837652,0.9975834,-0.05791828,0.5518722,-0.03073758,0.05675506,0.9979149,-0.843045
0.9987918,0.03957611,0.02913377,-0.07611966,-0.03778787,0.997509,-0.05956386,0.5526217,-0.03141844,0.05839099,0.9977993,-0.8432589
0.9988898,0.03816612,0.02761319,-0.07585073,-0.03651829,0.9976541,-0.05790182,0.5525445,-0.0297583,0.05682915,0.9979403,-0.843555
0.9991031,0.03389797,0.02537474,-0.07497883,-0.03247852,0.9979907,-0.05440371,0.5521032,-0.02716792,0.05353078,0.9981965,-0.8434894
0.9991459,0.03242894,0.02561152,-0.07491708,-0.03100441,0.9980494,-0.05418528,0.5524064,-0.02731875,0.05334493,0.9982024,-0.8432491
0.9991446,0.03187901,0.02634093,-0.07521725,-0.03038904,0.9980155,-0.05515012,0.5529448,-0.02804679,0.05430246,0.9981306,-0.8431363
0.9993118,0.02779648,0.02456379,-0.07480097,-0.02645666,0.998229,-0.05328182,0.5527911,-0.02600136,0.05259527,0.9982774,-0.8424811
0.9995067,0.02346362,0.02087447,-0.07355046,-0.0223379,0.9983648,-0.05261836,0.5535179,-0.02207488,0.05212611,0.9983965,-0.8425283
0.999513,0.02254852,0.02157041,-0.07424426,-0.02140612,0.9984279,-0.05180169,0.5526409,-0.02270457,0.05131473,0.9984244,-0.8422985
0.9995435,0.02033086,0.02234733,-0.07454133,-0.01925881,0.9987006,-0.04718378,0.5517946,-0.02327758,0.04673186,0.9986362,-0.8423676
0.9995553,0.02039133,0.02175343,-0.0746994,-0.01939101,0.9987877,-0.04524457,0.5512849,-0.02264965,0.04480264,0.9987391,-0.8420959
0.9994859,0.02031401,0.02480659,-0.07522631,-0.01923597,0.9988921,-0.04294942,0.551184,-0.02565157,0.04245015,0.9987692,-0.8427036
0.9996439,0.01625846,0.02115795,-0.07408071,-0.01548645,0.9992262,-0.03615428,0.5501164,-0.02172938,0.03581375,0.9991223,-0.8434243
0.9997483,0.01396627,0.01755416,-0.07341218,-0.01334521,0.9992978,-0.03501206,0.5504209,-0.01803085,0.03476898,0.9992327,-0.8433635
0.9998299,0.009858277,0.01558486,-0.07353783,-0.009279072,0.9992792,-0.03680998,0.5515261,-0.01593649,0.03665911,0.9992007,-0.8427954
0.9998817,0.006864164,0.01376489,-0.07293487,-0.00639424,0.9994048,-0.0338978,0.5509644,-0.01398939,0.03380577,0.9993305,-0.8420203
0.9999532,0.005406545,0.008030921,-0.07105708,-0.005136627,0.9994336,-0.03325876,0.5506094,-0.008206248,0.03321595,0.9994145,-0.8405931
0.9999558,0.004168861,0.008427083,-0.07048297,-0.003887554,0.9994436,-0.0331269,0.5504714,-0.008560538,0.03309267,0.9994156,-0.8399982
0.9999471,0.003319608,0.009739608,-0.07025695,-0.002975533,0.9993783,-0.03513217,0.551555,-0.009850144,0.03510133,0.9993353,-0.8398221
0.9998964,0.005364292,0.01335946,-0.07148719,-0.004887333,0.9993584,-0.03548258,0.5516486,-0.01354119,0.03541361,0.999281,-0.8395119
0.9999009,0.004164452,0.01344419,-0.07147002,-0.003683372,0.9993589,-0.03561227,0.5518087,-0.0135839,0.03555921,0.9992752,-0.8399603
0.9998881,0.004455075,0.01428765,-0.0719192,-0.003938114,0.9993437,-0.03600872,0.5520221,-0.01443869,0.03594842,0.9992493,-0.8404195
0.9998841,0.003783046,0.01474741,-0.07157636,-0.003297345,0.9994558,-0.03282118,0.5509647,-0.01486352,0.03276875,0.9993525,-0.8409121
0.9999118,0.0008635251,0.01326028,-0.0704062,-0.0004445433,0.9995015,-0.03156745,0.5512919,-0.01328087,0.03155877,0.9994136,-0.8408585
0.9999136,-0.001852369,0.01302063,-0.070292,0.002301064,0.999401,-0.0345306,0.5521361,-0.01294887,0.03455757,0.9993188,-0.8402083
0.9998419,-0.006188009,0.01667038,-0.06996059,0.006678261,0.999542,-0.02951541,0.5510558,-0.01648006,0.02962207,0.9994253,-0.8400033
0.9998095,-0.01137721,0.01585981,-0.0693686,0.01172714,0.9996859,-0.02214855,0.549964,-0.01560283,0.02233032,0.9996289,-0.8400223
0.9997648,-0.007130808,0.02048165,-0.07008433,0.007591945,0.9997174,-0.02252585,0.5499446,-0.02031529,0.02267605,0.9995364,-0.840627
0.9997075,-0.002869597,0.02401713,-0.07075047,0.00336875,0.9997786,-0.02076859,0.5496081,-0.02395225,0.02084342,0.9994958,-0.8408494
0.9996414,-0.01086533,0.0244723,-0.07129383,0.01118342,0.9998543,-0.0128987,0.5480231,-0.02432865,0.01316776,0.9996173,-0.8406861
0.9993576,-0.0110991,0.03407419,-0.07250381,0.01143453,0.9998879,-0.009664906,0.5474302,-0.03396308,0.01004832,0.9993725,-0.8403096
0.9986306,-0.005542935,0.05202058,-0.07469773,0.005889351,0.9999615,-0.006508323,0.5467706,-0.05198246,0.006805778,0.9986248,-0.8402884
0.9951165,-0.01149466,0.09803545,-0.07917762,0.01411192,0.9995611,-0.0260456,0.5491793,-0.09769303,0.02730187,0.9948421,-0.8398738
0.9850667,-0.04934048,0.164952,-0.0826931,0.05400718,0.9982539,-0.02392423,0.5481991,-0.1634835,0.03247554,0.9860114,-0.8383164
0.9497556,0.04291599,0.3100364,-0.08609867,-0.01185013,0.9947754,-0.1013979,0.5491764,-0.3127682,0.0926293,0.9453021,-0.8354166
0.8801154,0.01568944,0.4745006,-0.09553289,0.02268736,0.9969221,-0.07504449,0.545407,-0.4742175,0.07681298,0.8770505,-0.8330882
0.8075492,0.01024867,0.5897112,-0.1047313,0.04688941,0.9955688,-0.0815124,0.5462326,-0.5879335,0.09347647,0.8034902,-0.8285346
0.7355152,0.02235293,0.6771395,-0.1122041,0.02723511,0.9976722,-0.06251701,0.5450526,-0.6769606,0.06442417,0.7331943,-0.8247902
0.6740411,0.04012552,0.7376034,-0.1159701,0.01585531,0.9975077,-0.06875329,0.5467185,-0.7385238,0.05803747,0.671725,-0.8206534
0.64459,0.1060005,0.7571445,-0.1129575,0.002102427,0.9900922,-0.1404032,0.5511479,-0.7645257,0.09209437,0.6379806,-0.8176186
0.5896636,0.06230326,0.8052425,-0.1123526,0.06033613,0.9908359,-0.120846,0.5505054,-0.8053922,0.1198437,0.5805007,-0.8147697
0.474,0.05606209,0.8787385,-0.1148825,0.05505987,0.994131,-0.09312379,0.5511397,-0.8788019,0.0925239,0.4681313,-0.8080897
0.3455309,0.0526695,0.9369283,-0.1174283,0.05873202,0.9952525,-0.07760806,0.5527282,-0.9365679,0.08184367,0.3407971,-0.7990148
0.2592163,0.05964182,0.9639761,-0.1170943,0.03345429,0.9969381,-0.07067718,0.5526756,-0.9652399,0.05056982,0.2564274,-0.7900016
0.1607569,0.09172942,0.9827224,-0.1161156,-0.02140054,0.9957618,-0.08944578,0.554643,-0.9867622,-0.006651755,0.1620386,-0.779671
0.04618105,0.1063841,0.9932523,-0.1147075,-0.05737978,0.9929537,-0.1036843,0.5567302,-0.9972839,-0.05220432,0.05195996,-0.7683017
-0.01547346,0.09278359,0.9955662,-0.114531,-0.09024134,0.9914922,-0.09380648,0.5552441,-0.9957999,-0.09129271,-0.006968945,-0.7640126
-0.03990749,0.08544734,0.9955434,-0.1141865,-0.1201854,0.9886928,-0.08967715,0.5545697,-0.9919492,-0.1232285,-0.02918676,-0.7621875
-0.04412875,0.07284367,0.9963668,-0.1154685,-0.1478866,0.9858739,-0.07862639,0.5536603,-0.9880196,-0.1508189,-0.03273281,-0.7620497
-0.05371535,0.06816359,0.9962273,-0.1161182,-0.1944478,0.9778551,-0.07739092,0.5548363,-0.9794412,-0.1978712,-0.03927156,-0.7610428
-0.02312958,0.05909053,0.9979848,-0.1166325,-0.2582458,0.9640186,-0.06306457,0.5540552,-0.9658025,-0.259184,-0.007037491,-0.7632995
-0.02348498,0.03855807,0.9989806,-0.1169386,-0.338331,0.9399869,-0.04423483,0.5523933,-0.9407343,-0.3390248,-0.009030193,-0.7635207
-0.02798396,-0.005698428,0.9995923,-0.1158819,-0.4510421,0.8924708,-0.007539289,0.5472577,-0.892064,-0.4510691,-0.02754509,-0.7625501
-0.03134403,-0.05963296,0.9977283,-0.1130633,-0.6811665,0.7317877,0.02233898,0.5415968,-0.7314575,-0.6789188,-0.06355715,-0.7626684
-0.009422407,-0.1205537,0.9926623,-0.1113515,-0.8676771,0.4944213,0.05180896,0.5340238,-0.4970393,-0.860822,-0.1092603,-0.7598906
0.03795452,-0.1395744,0.9894841,-0.1120181,-0.9528165,0.2933728,0.07793069,0.5275434,-0.301165,-0.9457545,-0.1218541,-0.7616782
